symbol,company_name,sector,yahoo_symbol,currency
ODIGMA,Odigma Consultancy Solutions Limited,Unclassified,ODIGMA.NS,INR
OFSS,Oracle Financial Services Software Limited,Unclassified,OFSS.NS,INR
OIL,Oil India Limited,Unclassified,OIL.NS,INR
OILCOUNTUB,Oil Country Tubular Limited,Unclassified,OILCOUNTUB.NS,INR
OLAELEC,Ola Electric Mobility Limited,Unclassified,OLAELEC.NS,INR
OLECTRA,Olectra Greentech Limited,Unclassified,OLECTRA.NS,INR
OMAXAUTO,Omax Autos Limited,Unclassified,OMAXAUTO.NS,INR
OMAXE,Omaxe Limited,Unclassified,OMAXE.NS,INR
OMFREIGHT,Om Freight Forwarders Limited,Unclassified,OMFREIGHT.NS,INR
OMINFRAL,OM INFRA LIMITED,Unclassified,OMINFRAL.NS,INR
OMKARCHEM,Omkar Speciality Chemicals Limited,Unclassified,OMKARCHEM.NS,INR
OMNI,Omnitech Engineering Limited,Unclassified,OMNI.NS,INR
ONELIFECAP,Onelife Capital Advisors Limited,Unclassified,ONELIFECAP.NS,INR
ONEPOINT,One Point One Solutions Limited,Unclassified,ONEPOINT.NS,INR
ONESOURCE,Onesource Specialty Pharma Limited,Unclassified,ONESOURCE.NS,INR
ONGC,Oil & Natural Gas Corporation Limited,Unclassified,ONGC.NS,INR
ONMOBILE,OnMobile Global Limited,Unclassified,ONMOBILE.NS,INR
ONWARDTEC,Onward Technologies Limited,Unclassified,ONWARDTEC.NS,INR
OPTIEMUS,Optiemus Infracom Limited,Unclassified,OPTIEMUS.NS,INR
ORBTEXP,Orbit Exports Limited,Unclassified,ORBTEXP.NS,INR
ORCHASP,Orchasp Limited,Unclassified,ORCHASP.NS,INR
ORCHPHARMA,Orchid Pharma Limited,Unclassified,ORCHPHARMA.NS,INR
ORICONENT,Oricon Enterprises Limited,Unclassified,ORICONENT.NS,INR
ORIENTALTL,Oriental Trimex Limited,Unclassified,ORIENTALTL.NS,INR
ORIENTBELL,Orient Bell Limited,Unclassified,ORIENTBELL.NS,INR
ORIENTCEM,Orient Cement Limited,Unclassified,ORIENTCEM.NS,INR
ORIENTCER,ORIENT CERATECH LIMITED,Unclassified,ORIENTCER.NS,INR
ORIENTELEC,Orient Electric Limited,Unclassified,ORIENTELEC.NS,INR
ORIENTHOT,Oriental Hotels Limited,Unclassified,ORIENTHOT.NS,INR
ORIENTLTD,Orient Press Limited,Unclassified,ORIENTLTD.NS,INR
ORIENTPPR,Orient Paper & Industries Limited,Unclassified,ORIENTPPR.NS,INR
ORIENTTECH,Orient Technologies Limited,Unclassified,ORIENTTECH.NS,INR
ORISSAMINE,The Orissa Minerals Development Company Limited,Unclassified,ORISSAMINE.NS,INR
ORKLAINDIA,Orkla India Limited,Unclassified,ORKLAINDIA.NS,INR
ORTEL,Ortel Communications Limited,Unclassified,ORTEL.NS,INR
ORTINGLOBE,ORTIN GLOBAL LIMITED,Unclassified,ORTINGLOBE.NS,INR
OSIAHYPER,Osia Hyper Retail Limited,Unclassified,OSIAHYPER.NS,INR
OSWALAGRO,Oswal Agro Mills Limited,Unclassified,OSWALAGRO.NS,INR
OSWALGREEN,Oswal Greentech Limited,Unclassified,OSWALGREEN.NS,INR
OSWALPUMPS,Oswal Pumps Limited,Unclassified,OSWALPUMPS.NS,INR
OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,Unclassified,OSWALSEEDS.NS,INR
PACEDIGITK,Pace Digitek Limited,Unclassified,PACEDIGITK.NS,INR
PAGEIND,Page Industries Limited,Unclassified,PAGEIND.NS,INR
PAISALO,Paisalo Digital Limited,Unclassified,PAISALO.NS,INR
PAKKA,PAKKA LIMITED,Unclassified,PAKKA.NS,INR
PALASHSECU,Palash Securities Limited,Unclassified,PALASHSECU.NS,INR
PALREDTEC,Palred Technologies Limited,Unclassified,PALREDTEC.NS,INR
PANACEABIO,Panacea Biotec Limited,Unclassified,PANACEABIO.NS,INR
PANACHE,Panache Digilife Limited,Unclassified,PANACHE.NS,INR
PANAMAPET,Panama Petrochem Limited,Unclassified,PANAMAPET.NS,INR
PANSARI,Pansari Developers Limited,Unclassified,PANSARI.NS,INR
PAR,Par Drugs And Chemicals Limited,Unclassified,PAR.NS,INR
PARACABLES,Paramount Communications Limited,Unclassified,PARACABLES.NS,INR
PARADEEP,Paradeep Phosphates Limited,Unclassified,PARADEEP.NS,INR
PARAGMILK,Parag Milk Foods Limited,Unclassified,PARAGMILK.NS,INR
PARAS,Paras Defence and Space Technologies Limited,Unclassified,PARAS.NS,INR
PARASPETRO,Paras Petrofils Limited,Unclassified,PARASPETRO.NS,INR
PARKHOSPS,Park Medi World Limited,Unclassified,PARKHOSPS.NS,INR
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,Unclassified,PARKHOTELS.NS,INR
PARSVNATH,Parsvnath Developers Limited,Unclassified,PARSVNATH.NS,INR
PASHUPATI,Pashupati Cotspin Limited,Unclassified,PASHUPATI.NS,INR
PASUPTAC,Pasupati Acrylon Limited,Unclassified,PASUPTAC.NS,INR
PATANJALI,Patanjali Foods Limited,Unclassified,PATANJALI.NS,INR
PATELENG,Patel Engineering Limited,Unclassified,PATELENG.NS,INR
PATELRMART,Patel Retail Limited,Unclassified,PATELRMART.NS,INR
PATINTLOG,Patel Integrated Logistics Limited,Unclassified,PATINTLOG.NS,INR
PAUSHAKLTD,Paushak Limited,Unclassified,PAUSHAKLTD.NS,INR
PAVNAIND,Pavna Industries Limited,Unclassified,PAVNAIND.NS,INR
PAYTM,One 97 Communications Limited,Unclassified,PAYTM.NS,INR
PCBL,PCBL Chemical Limited,Unclassified,PCBL.NS,INR
PCJEWELLER,PC Jeweller Limited,Unclassified,PCJEWELLER.NS,INR
PDMJEPAPER,Pudumjee Paper Products Limited,Unclassified,PDMJEPAPER.NS,INR
PDSL,PDS Limited,Unclassified,PDSL.NS,INR
PEARLPOLY,Pearl Polymers Limited,Unclassified,PEARLPOLY.NS,INR
PENIND,Pennar Industries Limited,Unclassified,PENIND.NS,INR
PENINLAND,Peninsula Land Limited,Unclassified,PENINLAND.NS,INR
PERSISTENT,Persistent Systems Limited,Unclassified,PERSISTENT.NS,INR
PETRONET,Petronet LNG Limited,Unclassified,PETRONET.NS,INR
PFC,Power Finance Corporation Limited,Unclassified,PFC.NS,INR
PFIZER,Pfizer Limited,Unclassified,PFIZER.NS,INR
PFOCUS,Prime Focus Limited,Unclassified,PFOCUS.NS,INR
PFS,PTC India Financial Services Limited,Unclassified,PFS.NS,INR
PGEL,PG Electroplast Limited,Unclassified,PGEL.NS,INR
PGHH,Procter & Gamble Hygiene and Health Care Limited,Unclassified,PGHH.NS,INR
PGHL,Procter & Gamble Health Limited,Unclassified,PGHL.NS,INR
PGIL,Pearl Global Industries Limited,Unclassified,PGIL.NS,INR
PHOENIXLTD,The Phoenix Mills Limited,Unclassified,PHOENIXLTD.NS,INR
PICCADIL,Piccadily Agro Industries Limited,Unclassified,PICCADIL.NS,INR
PIDILITIND,Pidilite Industries Limited,Unclassified,PIDILITIND.NS,INR
PIGL,Power & Instrumentation (Gujarat) Limited,Unclassified,PIGL.NS,INR
PIIND,PI Industries Limited,Unclassified,PIIND.NS,INR
PILANIINVS,Pilani Investment and Industries Corporation Limited,Unclassified,PILANIINVS.NS,INR
PILITA,PIL ITALICA LIFESTYLE LIMITED,Unclassified,PILITA.NS,INR
PINELABS,Pine Labs Limited,Unclassified,PINELABS.NS,INR
PIONEEREMB,Pioneer Embroideries Limited,Unclassified,PIONEEREMB.NS,INR
PIRAMALFIN,Piramal Finance Limited,Unclassified,PIRAMALFIN.NS,INR
PITTIENG,Pitti Engineering Limited,Unclassified,PITTIENG.NS,INR
PIXTRANS,Pix Transmissions Limited,Unclassified,PIXTRANS.NS,INR
PKTEA,The Peria Karamalai Tea & Produce Company Limited,Unclassified,PKTEA.NS,INR
PLASTIBLEN,Plastiblends India Limited,Unclassified,PLASTIBLEN.NS,INR
PLATIND,Platinum Industries Limited,Unclassified,PLATIND.NS,INR
PLAZACABLE,Plaza Wires Limited,Unclassified,PLAZACABLE.NS,INR
PNB,Punjab National Bank,Unclassified,PNB.NS,INR
PNBGILTS,PNB Gilts Limited,Unclassified,PNBGILTS.NS,INR
PNBHOUSING,PNB Housing Finance Limited,Unclassified,PNBHOUSING.NS,INR
PNC,Pritish Nandy Communications Limited,Unclassified,PNC.NS,INR
PNCINFRA,PNC Infratech Limited,Unclassified,PNCINFRA.NS,INR
PNGJL,P N Gadgil Jewellers Limited,Unclassified,PNGJL.NS,INR
PNGSREVA,PNGS Reva Diamond Jewellery Limited,Unclassified,PNGSREVA.NS,INR
POCL,Pondy Oxides & Chemicals Limited,Unclassified,POCL.NS,INR
PODDARMENT,Poddar Pigments Limited,Unclassified,PODDARMENT.NS,INR
POKARNA,Pokarna Limited,Unclassified,POKARNA.NS,INR
POLICYBZR,PB Fintech Limited,Unclassified,POLICYBZR.NS,INR
POLYCAB,Polycab India Limited,Unclassified,POLYCAB.NS,INR
POLYMED,Poly Medicure Limited,Unclassified,POLYMED.NS,INR
POLYPLEX,Polyplex Corporation Limited,Unclassified,POLYPLEX.NS,INR
PONNIERODE,Ponni Sugars (Erode) Limited,Unclassified,PONNIERODE.NS,INR
POONAWALLA,Poonawalla Fincorp Limited,Unclassified,POONAWALLA.NS,INR
POWERGRID,Power Grid Corporation of India Limited,Unclassified,POWERGRID.NS,INR
POWERINDIA,Hitachi Energy India Limited,Unclassified,POWERINDIA.NS,INR
POWERMECH,Power Mech Projects Limited,Unclassified,POWERMECH.NS,INR
PPAP,PPAP Automotive Limited,Unclassified,PPAP.NS,INR
PPL,Prakash Pipes Limited,Unclassified,PPL.NS,INR
PPLPHARMA,Piramal Pharma Limited,Unclassified,PPLPHARMA.NS,INR
PRABHA,Prabha Energy Limited,Unclassified,PRABHA.NS,INR
PRABHA-RE,Prabha Energy Limited-RE,Unclassified,PRABHA-RE.NS,INR
PRAENG,Prajay Engineers Syndicate Limited,Unclassified,PRAENG.NS,INR
PRAJIND,Praj Industries Limited,Unclassified,PRAJIND.NS,INR
PRAKASH,Prakash Industries Limited,Unclassified,PRAKASH.NS,INR
PRAKASHSTL,Prakash Steelage Limited,Unclassified,PRAKASHSTL.NS,INR
PRAXIS,Praxis Home Retail Limited,Unclassified,PRAXIS.NS,INR
PRECAM,Precision Camshafts Limited,Unclassified,PRECAM.NS,INR
PRECOT,Precot Limited,Unclassified,PRECOT.NS,INR
PRECWIRE,Precision Wires India Limited,Unclassified,PRECWIRE.NS,INR
PREMEXPLN,Premier Explosives Limited,Unclassified,PREMEXPLN.NS,INR
PREMIER,Premier Limited,Unclassified,PREMIER.NS,INR
PREMIERENE,Premier Energies Limited,Unclassified,PREMIERENE.NS,INR
PREMIERPOL,Premier Polyfilm Limited,Unclassified,PREMIERPOL.NS,INR
PRESTIGE,Prestige Estates Projects Limited,Unclassified,PRESTIGE.NS,INR
PRICOLLTD,Pricol Limited,Unclassified,PRICOLLTD.NS,INR
PRIMESECU,Prime Securities Limited,Unclassified,PRIMESECU.NS,INR
PRIMO,Primo Chemicals Limited,Unclassified,PRIMO.NS,INR
PRINCEPIPE,Prince Pipes And Fittings Limited,Unclassified,PRINCEPIPE.NS,INR
PRITI,Priti International Limited,Unclassified,PRITI.NS,INR
PRITIKAUTO,Pritika Auto Industries Limited,Unclassified,PRITIKAUTO.NS,INR
PRIVISCL,Privi Speciality Chemicals Limited,Unclassified,PRIVISCL.NS,INR
PROSTARM,Prostarm Info Systems Limited,Unclassified,PROSTARM.NS,INR
PROTEAN,Protean eGov Technologies Limited,Unclassified,PROTEAN.NS,INR
PROZONER,Prozone Realty Limited,Unclassified,PROZONER.NS,INR
PRSMJOHNSN,Prism Johnson Limited,Unclassified,PRSMJOHNSN.NS,INR
PRUDENT,Prudent Corporate Advisory Services Limited,Unclassified,PRUDENT.NS,INR
PRUDMOULI,Prudential Sugar Corporation Limited,Unclassified,PRUDMOULI.NS,INR
PSB,Punjab & Sind Bank,Unclassified,PSB.NS,INR
PSPPROJECT,PSP Projects Limited,Unclassified,PSPPROJECT.NS,INR
PTC,PTC India Limited,Unclassified,PTC.NS,INR
PTCIL,PTC Industries Limited,Unclassified,PTCIL.NS,INR
PTL,PTL Enterprises Limited,Unclassified,PTL.NS,INR
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,Unclassified,PUNJABCHEM.NS,INR
PURVA,Puravankara Limited,Unclassified,PURVA.NS,INR
PVP,PVP Ventures Limited,Unclassified,PVP.NS,INR
PVRINOX,PVR INOX Limited,Unclassified,PVRINOX.NS,INR
PVSL,Popular Vehicles and Services Limited,Unclassified,PVSL.NS,INR
PWL,Physicswallah Limited,Unclassified,PWL.NS,INR
PYRAMID,Pyramid Technoplast Limited,Unclassified,PYRAMID.NS,INR
QPOWER,Quality Power Electrical Equipments Limited,Unclassified,QPOWER.NS,INR
QUADFUTURE,Quadrant Future Tek Limited,Unclassified,QUADFUTURE.NS,INR
QUESS,Quess Corp Limited,Unclassified,QUESS.NS,INR
QUICKHEAL,Quick Heal Technologies Limited,Unclassified,QUICKHEAL.NS,INR
RACE,Race Eco Chain Limited,Unclassified,RACE.NS,INR
RACLGEAR,RACL Geartech Limited,Unclassified,RACLGEAR.NS,INR
RADAAN,Radaan Mediaworks India Limited,Unclassified,RADAAN.NS,INR
RADHIKAJWE,Radhika Jeweltech Limited,Unclassified,RADHIKAJWE.NS,INR
RADIANTCMS,Radiant Cash Management Services Limited,Unclassified,RADIANTCMS.NS,INR
RADICO,Radico Khaitan Limited,Unclassified,RADICO.NS,INR
RADIOCITY,Music Broadcast Limited,Unclassified,RADIOCITY.NS,INR
RAILTEL,Railtel Corporation Of India Limited,Unclassified,RAILTEL.NS,INR
RAIN,Rain Industries Limited,Unclassified,RAIN.NS,INR
RAINBOW,Rainbow Childrens Medicare Limited,Unclassified,RAINBOW.NS,INR
RAJESHEXPO,Rajesh Exports Limited,Unclassified,RAJESHEXPO.NS,INR
RAJMET,Rajnandini Metal Limited,Unclassified,RAJMET.NS,INR
RAJOOENG,Rajoo Engineers Limited,Unclassified,RAJOOENG.NS,INR
RAJRATAN,Rajratan Global Wire Limited,Unclassified,RAJRATAN.NS,INR
RAJRILTD,Raj Rayon Industries Limited,Unclassified,RAJRILTD.NS,INR
RAJSREESUG,Rajshree Sugars & Chemicals Limited,Unclassified,RAJSREESUG.NS,INR
RAJTV,Raj Television Network Limited,Unclassified,RAJTV.NS,INR
RALLIS,Rallis India Limited,Unclassified,RALLIS.NS,INR
RAMANEWS,Shree Rama Newsprint Limited,Unclassified,RAMANEWS.NS,INR
RAMAPHO,Rama Phosphates Limited,Unclassified,RAMAPHO.NS,INR
RAMASTEEL,Rama Steel Tubes Limited,Unclassified,RAMASTEEL.NS,INR
RAMCOCEM,The Ramco Cements Limited,Unclassified,RAMCOCEM.NS,INR
RAMCOIND,Ramco Industries Limited,Unclassified,RAMCOIND.NS,INR
RAMCOSYS,Ramco Systems Limited,Unclassified,RAMCOSYS.NS,INR
RAMKY,Ramky Infrastructure Limited,Unclassified,RAMKY.NS,INR
RAMRAT,Ram Ratna Wires Limited,Unclassified,RAMRAT.NS,INR
RANASUG,Rana Sugars Limited,Unclassified,RANASUG.NS,INR
RANEHOLDIN,Rane Holdings Limited,Unclassified,RANEHOLDIN.NS,INR
RATEGAIN,Rategain Travel Technologies Limited,Unclassified,RATEGAIN.NS,INR
RATNAMANI,Ratnamani Metals & Tubes Limited,Unclassified,RATNAMANI.NS,INR
RATNAVEER,Ratnaveer Precision Engineering Limited,Unclassified,RATNAVEER.NS,INR
RAYMOND,Raymond Limited,Unclassified,RAYMOND.NS,INR
RAYMONDLSL,Raymond Lifestyle Limited,Unclassified,RAYMONDLSL.NS,INR
RAYMONDREL,Raymond Realty Limited,Unclassified,RAYMONDREL.NS,INR
RBA,Restaurant Brands Asia Limited,Unclassified,RBA.NS,INR
RBLBANK,RBL Bank Limited,Unclassified,RBLBANK.NS,INR
RBZJEWEL,RBZ Jewellers Limited,Unclassified,RBZJEWEL.NS,INR
RCF,Rashtriya Chemicals and Fertilizers Limited,Unclassified,RCF.NS,INR
RCOM,Reliance Communications Limited,Unclassified,RCOM.NS,INR
RECLTD,REC Limited,Unclassified,RECLTD.NS,INR
REDINGTON,Redington Limited,Unclassified,REDINGTON.NS,INR
REDTAPE,Redtape Limited,Unclassified,REDTAPE.NS,INR
REFEX,Refex Industries Limited,Unclassified,REFEX.NS,INR
REGAAL,Regaal Resources Limited,Unclassified,REGAAL.NS,INR
REGENCERAM,Regency Ceramics Limited,Unclassified,REGENCERAM.NS,INR
RELAXO,Relaxo Footwears Limited,Unclassified,RELAXO.NS,INR
RELCHEMQ,Reliance Chemotex Industries Limited,Unclassified,RELCHEMQ.NS,INR
RELIABLE,Reliable Data Services Limited,Unclassified,RELIABLE.NS,INR
RELIANCE,Reliance Industries Limited,Unclassified,RELIANCE.NS,INR
RELIGARE,Religare Enterprises Limited,Unclassified,RELIGARE.NS,INR
RELINFRA,Reliance Infrastructure Limited,Unclassified,RELINFRA.NS,INR
RELTD,Ravindra Energy Limited,Unclassified,RELTD.NS,INR
REMSONSIND,Remsons Industries Limited,Unclassified,REMSONSIND.NS,INR
RENUKA,Shree Renuka Sugars Limited,Unclassified,RENUKA.NS,INR
REPCOHOME,Repco Home Finance Limited,Unclassified,REPCOHOME.NS,INR
REPL,Rudrabhishek Enterprises Limited,Unclassified,REPL.NS,INR
REPRO,Repro India Limited,Unclassified,REPRO.NS,INR
RESPONIND,Responsive Industries Limited,Unclassified,RESPONIND.NS,INR
RETAIL,JHS Svendgaard Retail Ventures Limited,Unclassified,RETAIL.NS,INR
RGL,Renaissance Global Limited,Unclassified,RGL.NS,INR
RHETAN,Rhetan TMT Limited,Unclassified,RHETAN.NS,INR
RHIM,RHI MAGNESITA INDIA LIMITED,Unclassified,RHIM.NS,INR
RHL,Robust Hotels Limited,Unclassified,RHL.NS,INR
RICOAUTO,Rico Auto Industries Limited,Unclassified,RICOAUTO.NS,INR
RIIL,Reliance Industrial Infrastructure Limited,Unclassified,RIIL.NS,INR
RISHABH,Rishabh Instruments Limited,Unclassified,RISHABH.NS,INR
RITCO,Ritco Logistics Limited,Unclassified,RITCO.NS,INR
RITES,RITES Limited,Unclassified,RITES.NS,INR
RKDL,Ravi Kumar Distilleries Limited,Unclassified,RKDL.NS,INR
RKEC,RKEC Projects Limited,Unclassified,RKEC.NS,INR
RKFORGE,Ramkrishna Forgings Limited,Unclassified,RKFORGE.NS,INR
RKSWAMY,R K Swamy Limited,Unclassified,RKSWAMY.NS,INR
RMDRIP,R M Drip and Sprinklers Systems Limited,Unclassified,RMDRIP.NS,INR
RML,Rane (Madras) Limited,Unclassified,RML.NS,INR
RNBDENIMS,R&B Denims Limited,Unclassified,RNBDENIMS.NS,INR
ROHLTD,Royal Orchid Hotels Limited,Unclassified,ROHLTD.NS,INR
ROLEXRINGS,Rolex Rings Limited,Unclassified,ROLEXRINGS.NS,INR
ROLLT,Rollatainers Limited,Unclassified,ROLLT.NS,INR
ROML,Raj Oil Mills Limited,Unclassified,ROML.NS,INR
ROSSARI,Rossari Biotech Limited,Unclassified,ROSSARI.NS,INR
ROSSELLIND,Rossell India Limited,Unclassified,ROSSELLIND.NS,INR
ROSSTECH,Rossell Techsys Limited,Unclassified,ROSSTECH.NS,INR
ROTO,Roto Pumps Limited,Unclassified,ROTO.NS,INR
ROUTE,ROUTE MOBILE LIMITED,Unclassified,ROUTE.NS,INR
RPEL,Raghav Productivity Enhancers Limited,Unclassified,RPEL.NS,INR
RPGLIFE,RPG Life Sciences Limited,Unclassified,RPGLIFE.NS,INR
RPOWER,Reliance Power Limited,Unclassified,RPOWER.NS,INR
RPPINFRA,R.P.P. Infra Projects Limited,Unclassified,RPPINFRA.NS,INR
RPPL,Rajshree Polypack Limited,Unclassified,RPPL.NS,INR
RPSGVENT,RPSG VENTURES LIMITED,Unclassified,RPSGVENT.NS,INR
RPTECH,Rashi Peripherals Limited,Unclassified,RPTECH.NS,INR
RRKABEL,R R Kabel Limited,Unclassified,RRKABEL.NS,INR
RSL,Rajputana Stainless Limited,Unclassified,RSL.NS,INR
RSSOFTWARE,R. S. Software (India) Limited,Unclassified,RSSOFTWARE.NS,INR
RSWM,RSWM Limited,Unclassified,RSWM.NS,INR
RSYSTEMS,R Systems International Limited,Unclassified,RSYSTEMS.NS,INR
RTNINDIA,RattanIndia Enterprises Limited,Unclassified,RTNINDIA.NS,INR
RTNPOWER,RattanIndia Power Limited,Unclassified,RTNPOWER.NS,INR
RUBFILA,Rubfila International Limited,Unclassified,RUBFILA.NS,INR
RUBICON,Rubicon Research Limited,Unclassified,RUBICON.NS,INR
RUBYMILLS,The Ruby Mills Limited,Unclassified,RUBYMILLS.NS,INR
RUCHINFRA,Ruchi Infrastructure Limited,Unclassified,RUCHINFRA.NS,INR
RUCHIRA,Ruchira Papers Limited,Unclassified,RUCHIRA.NS,INR
RUDRA,Rudra Global Infra Products Limited,Unclassified,RUDRA.NS,INR
RUPA,Rupa & Company Limited,Unclassified,RUPA.NS,INR
RUSHIL,Rushil Decor Limited,Unclassified,RUSHIL.NS,INR
RUSTOMJEE,Keystone Realtors Limited,Unclassified,RUSTOMJEE.NS,INR
RVHL,Ravinder Heights Limited,Unclassified,RVHL.NS,INR
RVNL,Rail Vikas Nigam Limited,Unclassified,RVNL.NS,INR
RVTH,Revathi Equipment India Limited,Unclassified,RVTH.NS,INR
S&SPOWER,S&S Power Switchgears Limited,Unclassified,S&SPOWER.NS,INR
SAATVIKGL,Saatvik Green Energy Limited,Unclassified,SAATVIKGL.NS,INR
SABEVENTS,Sab Events & Governance Now Media Limited,Unclassified,SABEVENTS.NS,INR
SADBHAV,Sadbhav Engineering Limited,Unclassified,SADBHAV.NS,INR
SADBHIN,Sadbhav Infrastructure Project Limited,Unclassified,SADBHIN.NS,INR
SADHNANIQ,Sadhana Nitrochem Limited,Unclassified,SADHNANIQ.NS,INR
SAFARI,Safari Industries (India) Limited,Unclassified,SAFARI.NS,INR
SAGARDEEP,Sagardeep Alloys Limited,Unclassified,SAGARDEEP.NS,INR
SAGCEM,Sagar Cements Limited,Unclassified,SAGCEM.NS,INR
SAGILITY,SAGILITY LIMITED,Unclassified,SAGILITY.NS,INR
SAHYADRI,Sahyadri Industries Limited,Unclassified,SAHYADRI.NS,INR
SAIL,Steel Authority of India Limited,Unclassified,SAIL.NS,INR
SAILIFE,Sai Life Sciences Limited,Unclassified,SAILIFE.NS,INR
SAKAR,Sakar Healthcare Limited,Unclassified,SAKAR.NS,INR
SAKHTISUG,Sakthi Sugars Limited,Unclassified,SAKHTISUG.NS,INR
SAKSOFT,Saksoft Limited,Unclassified,SAKSOFT.NS,INR
SAKUMA,Sakuma Exports Limited,Unclassified,SAKUMA.NS,INR
SALASAR,Salasar Techno Engineering Limited,Unclassified,SALASAR.NS,INR
SALONA,Salona Cotspin Limited,Unclassified,SALONA.NS,INR
SALSTEEL,S.A.L. Steel Limited,Unclassified,SALSTEEL.NS,INR
SALZERELEC,Salzer Electronics Limited,Unclassified,SALZERELEC.NS,INR
SAMBHAAV,Sambhaav Media Limited,Unclassified,SAMBHAAV.NS,INR
SAMBHV,Sambhv Steel Tubes Limited,Unclassified,SAMBHV.NS,INR
SAMHI,Samhi Hotels Limited,Unclassified,SAMHI.NS,INR
SAMMAANCAP,Sammaan Capital Limited,Unclassified,SAMMAANCAP.NS,INR
SAMPANN,Sampann Utpadan India Limited,Unclassified,SAMPANN.NS,INR
SANATHAN,Sanathan Textiles Limited,Unclassified,SANATHAN.NS,INR
SANCO,Sanco Industries Limited,Unclassified,SANCO.NS,INR
SANDESH,The Sandesh Limited,Unclassified,SANDESH.NS,INR
SANDHAR,Sandhar Technologies Limited,Unclassified,SANDHAR.NS,INR
SANDUMA,Sandur Manganese & Iron Ores Limited,Unclassified,SANDUMA.NS,INR
SANGAMIND,Sangam (India) Limited,Unclassified,SANGAMIND.NS,INR
SANGHIIND,Sanghi Industries Limited,Unclassified,SANGHIIND.NS,INR
SANGHVIMOV,Sanghvi Movers Limited,Unclassified,SANGHVIMOV.NS,INR
SANGINITA,Sanginita Chemicals Limited,Unclassified,SANGINITA.NS,INR
SANOFI,Sanofi India Limited,Unclassified,SANOFI.NS,INR
SANOFICONR,Sanofi Consumer Healthcare India Limited,Unclassified,SANOFICONR.NS,INR
SANSERA,Sansera Engineering Limited,Unclassified,SANSERA.NS,INR
SANSTAR,Sanstar Limited,Unclassified,SANSTAR.NS,INR
SAPPHIRE,Sapphire Foods India Limited,Unclassified,SAPPHIRE.NS,INR
SARDAEN,Sarda Energy & Minerals Limited,Unclassified,SARDAEN.NS,INR
SAREGAMA,Saregama India Limited,Unclassified,SAREGAMA.NS,INR
SARLAPOLY,Sarla Performance Fibers Limited,Unclassified,SARLAPOLY.NS,INR
SARVESHWAR,Sarveshwar Foods Limited,Unclassified,SARVESHWAR.NS,INR
SASKEN,Sasken Technologies Limited,Unclassified,SASKEN.NS,INR
SASTASUNDR,Sastasundar Ventures Limited,Unclassified,SASTASUNDR.NS,INR
SATIA,Satia Industries Limited,Unclassified,SATIA.NS,INR
SATIN,Satin Creditcare Network Limited,Unclassified,SATIN.NS,INR
SAURASHCEM,Saurashtra Cement Limited,Unclassified,SAURASHCEM.NS,INR
SBC,SBC Exports Limited,Unclassified,SBC.NS,INR
SBCL,Shivalik Bimetal Controls Limited,Unclassified,SBCL.NS,INR
SBFC,SBFC Finance Limited,Unclassified,SBFC.NS,INR
SBGLP,Suratwwala Business Group Limited,Unclassified,SBGLP.NS,INR
SBICARD,SBI Cards and Payment Services Limited,Unclassified,SBICARD.NS,INR
SBILIFE,SBI Life Insurance Company Limited,Unclassified,SBILIFE.NS,INR
SBIN,State Bank of India,Unclassified,SBIN.NS,INR
SCHAEFFLER,Schaeffler India Limited,Unclassified,SCHAEFFLER.NS,INR
SCHAND,S Chand And Company Limited,Unclassified,SCHAND.NS,INR
SCHNEIDER,Schneider Electric Infrastructure Limited,Unclassified,SCHNEIDER.NS,INR
SCI,Shipping Corporation Of India Limited,Unclassified,SCI.NS,INR
SCILAL,Shipping Corporation of India Land and Assets Limited,Unclassified,SCILAL.NS,INR
SCODATUBES,Scoda Tubes Limited,Unclassified,SCODATUBES.NS,INR
SCPL,Sheetal Cool Products Limited,Unclassified,SCPL.NS,INR
SDBL,Som Distilleries & Breweries Limited,Unclassified,SDBL.NS,INR
SEAMECLTD,Seamec Limited,Unclassified,SEAMECLTD.NS,INR
SECMARK,SecMark Consultancy Limited,Unclassified,SECMARK.NS,INR
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,Unclassified,SECURKLOUD.NS,INR
SEDEMAC,SEDEMAC Mechatronics Limited,Unclassified,SEDEMAC.NS,INR
SEJALLTD,Sejal Glass Limited,Unclassified,SEJALLTD.NS,INR
SELMC,SEL Manufacturing Company Limited,Unclassified,SELMC.NS,INR
SEMAC,Semac Construction Limited,Unclassified,SEMAC.NS,INR
SENCO,Senco Gold Limited,Unclassified,SENCO.NS,INR
SENORES,Senores Pharmaceuticals Limited,Unclassified,SENORES.NS,INR
SEPC,SEPC Limited,Unclassified,SEPC.NS,INR
SERVOTECH,Servotech Renewable Power System Limited,Unclassified,SERVOTECH.NS,INR
SESHAPAPER,Seshasayee Paper and Boards Limited,Unclassified,SESHAPAPER.NS,INR
SETCO,Setco Automotive Limited,Unclassified,SETCO.NS,INR
SETL,Standard Engineering Technology Limited,Unclassified,SETL.NS,INR
SETUINFRA,Setubandhan Infrastructure Limited,Unclassified,SETUINFRA.NS,INR
SEYAIND,Seya Industries Limited,Unclassified,SEYAIND.NS,INR
